employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-80280155,Ronald,White,Male,New York,Rochester,2018-08-05,Operations,Operations Analyst,Bachelor,74849,Satisfactory,No,1991-01-18,
00-23187101,Brittany,Huff,Male,New York,New York City,2023-09-12,Operations,Operations Analyst,Master,85927,Good,No,1977-10-13,
00-27812995,Christina,Edwards,Female,Pennsylvania,Allentown,2017-10-25,Finance,Accountant,Bachelor,71411,Satisfactory,No,1986-08-01,
00-62021209,Jennifer,Lambert,Female,New York,Rochester,2022-07-14,Customer Service,Support Specialist,High School,61821,Satisfactory,Yes,1979-06-20,
00-10551617,Terri,Campos,Male,New York,New York City,2018-06-19,Customer Service,Customer Service Representative,High School,61555,Good,Yes,1961-08-18,
00-89763928,David,Hess,Female,New York,Rochester,2023-12-01,Operations,Operations Analyst,Bachelor,75192,Good,No,1989-01-24,
00-16192775,Taylor,Bryant,Male,New York,Rochester,2016-09-06,Sales,Sales Consultant,Bachelor,85237,Good,No,1993-11-17,
00-51940463,Jennifer,Marshall,Male,New York,Rochester,2015-03-26,Operations,Operations Analyst,Master,71312,Good,No,1994-05-29,
00-38165011,Jeffrey,Callahan,Female,New York,Buffalo,2018-08-13,Sales,Sales Representative,Bachelor,71249,Satisfactory,No,1992-04-02,
00-47131272,Roberta,Myers,Male,New York,New York City,2020-09-12,Marketing,Content Creator,High School,70699,Good,No,1963-08-31,
00-25790828,Elizabeth,Mccormick,Male,New York,New York City,2017-11-18,IT,System Administrator,Bachelor,77706,Satisfactory,No,1999-05-09,
00-25362614,Shawn,Johnson,Male,New York,Buffalo,2015-06-23,Customer Service,Help Desk Technician,Bachelor,77128,Excellent,Yes,1968-12-14,
00-78996054,Michael,Murray,Male,New York,New York City,2016-03-03,Finance,Accountant,Bachelor,79182,Satisfactory,No,1987-08-23,
00-83734610,Katrina,Munoz,Male,New York,Rochester,2018-02-16,Operations,Logistics Coordinator,Bachelor,69030,Good,No,1987-10-06,
00-48019546,Dakota,Roth,Male,New York,Buffalo,2020-10-17,Customer Service,Support Specialist,High School,57964,Excellent,No,1986-04-26,
00-51792388,Mark,Banks,Male,New York,Rochester,2021-10-16,Customer Service,Customer Service Representative,Bachelor,68442,Satisfactory,No,1984-01-29,
00-69545378,Amanda,Morales,Male,Michigan,Grand Rapids,2016-05-30,Operations,Inventory Specialist,Bachelor,69032,Good,Yes,1990-12-05,
00-16772091,Christine,Kelley,Male,Michigan,Detroit,2016-12-21,Operations,Inventory Specialist,High School,62784,Good,No,1995-05-07,
00-67239263,Patrick,Peterson,Female,Michigan,Grand Rapids,2019-10-24,Operations,Logistics Coordinator,Bachelor,65708,Satisfactory,Yes,1976-03-03,
00-89558393,Brittany,Mueller,Male,New York,Buffalo,2021-06-08,Operations,Inventory Specialist,High School,58195,Good,No,1998-07-29,
00-69839130,Kristin,Stephens,Male,Illinois,Naperville,2021-03-27,IT,Software Developer,Bachelor,95748,Satisfactory,No,2004-06-28,
00-36594858,Elaine,Miller,Male,Florida,Orlando,2022-12-05,IT,IT Support Specialist,High School,53457,Good,Yes,2001-07-12,
00-81603135,Audrey,Tucker,Female,New York,Buffalo,2016-08-04,Operations,Inventory Specialist,High School,55695,Satisfactory,No,1990-01-17,
00-27689263,Steven,Peters,Female,North Carolina,Charlotte,2016-10-27,Operations,Operations Analyst,Bachelor,86311,Satisfactory,No,1980-08-08,
00-23054418,Gregory,Blanchard,Female,New York,Rochester,2019-01-26,Sales,Sales Consultant,Bachelor,74539,Excellent,No,1978-05-04,
00-72464469,Daniel,Cervantes,Male,New York,Buffalo,2019-10-08,Operations,Logistics Coordinator,Bachelor,61986,Good,Yes,1974-08-04,
00-92804565,Nicholas,Snyder,Male,New York,Rochester,2017-08-29,Operations,Logistics Coordinator,Bachelor,63781,Satisfactory,No,1978-11-07,
00-34609232,Christopher,Montoya,Female,New York,Rochester,2022-11-19,HR,Recruiter,High School,70954,Good,No,1988-01-15,
00-53588695,Rebecca,Fields,Female,New York,Buffalo,2019-01-01,Operations,Logistics Coordinator,Bachelor,62928,Good,No,1969-09-26,
00-73798298,Dwayne,Hernandez,Male,Illinois,Aurora,2016-07-12,Operations,Operations Analyst,Master,79107,Good,No,1987-04-03,
00-32924595,Peter,Lane,Male,Illinois,Aurora,2017-03-13,Customer Service,Customer Service Representative,Bachelor,68860,Needs Improvement,No,1988-08-26,
00-87132010,Erin,Stewart,Female,New York,Rochester,2016-07-27,Marketing,Marketing Coordinator,Bachelor,68400,Satisfactory,No,1991-11-29,
00-24358786,Robin,Torres,Female,New York,Buffalo,2018-12-10,IT,Software Developer,Bachelor,85070,Satisfactory,No,1983-09-25,
00-50549608,Ryan,Haas,Female,New York,New York City,2020-05-05,Sales,Sales Representative,Bachelor,63352,Good,No,1990-11-24,
00-65491233,Christopher,Smith,Female,Michigan,Warren,2017-12-26,Operations,Logistics Coordinator,Bachelor,60276,Good,No,1987-06-01,
00-31343341,Richard,Anderson,Female,Michigan,Detroit,2024-04-17,Operations,Logistics Coordinator,Bachelor,58997,Satisfactory,No,1966-08-09,
00-55729880,Mike,Dunn,Female,New York,Rochester,2017-01-20,Operations,Logistics Coordinator,Bachelor,52247,Good,No,1993-09-25,
00-67867771,Jacqueline,Hoover,Female,New York,Buffalo,2023-05-11,IT,System Administrator,Master,95551,Good,Yes,1993-07-14,
00-55929418,Michelle,Glenn,Female,New York,Rochester,2020-03-26,Sales,Sales Representative,Bachelor,60845,Excellent,No,1980-07-30,
00-98934311,Jacqueline,Long,Male,Pennsylvania,Philadelphia,2022-04-26,Marketing,Marketing Coordinator,Bachelor,71345,Good,No,1979-09-25,
00-87066247,Patrick,James,Male,Michigan,Warren,2023-07-18,Finance,Accountant,Bachelor,74069,Good,Yes,1964-04-01,
00-90003898,Elaine,Wells,Male,Virginia,Virginia Beach,2019-03-10,IT,IT Support Specialist,Bachelor,67893,Good,No,1979-08-18,
00-69755911,Patrick,Middleton,Male,New York,New York City,2017-11-02,Customer Service,Customer Service Manager,Master,95960,Excellent,No,1975-11-16,
00-90296988,Eric,Bright,Male,New York,Rochester,2016-09-01,Operations,Operations Analyst,Bachelor,66240,Good,No,1992-10-20,
00-60856575,Dennis,Jones,Female,New York,Rochester,2018-01-06,Operations,Logistics Coordinator,Bachelor,54650,Satisfactory,Yes,1976-04-22,
00-18252004,Jennifer,Tucker,Female,New York,Rochester,2016-06-08,IT,IT Support Specialist,Bachelor,52179,Satisfactory,Yes,2004-08-17,
00-95380301,Veronica,Miller,Female,New York,Buffalo,2023-08-22,HR,HR Assistant,Bachelor,58767,Good,No,1997-08-26,
00-30027490,Robert,Bryant,Male,New York,New York City,2019-10-15,Operations,Operations Manager,Master,85501,Good,No,1975-07-15,
00-92620697,Cassandra,Simmons,Female,Michigan,Detroit,2020-03-06,HR,Recruiter,High School,73107,Satisfactory,Yes,1977-11-12,
00-52493026,William,Arnold,Female,New York,Buffalo,2017-06-13,Sales,Sales Specialist,PhD,93476,Good,No,1962-10-21,
00-68348074,Michael,Lopez,Female,New York,Buffalo,2022-08-09,Customer Service,Support Specialist,High School,57667,Good,Yes,1987-12-17,
00-88212291,Becky,Bradford,Male,New York,Buffalo,2015-03-28,Operations,Operations Analyst,Master,71242,Satisfactory,No,1993-11-13,
00-27120235,Walter,Jenkins,Female,New York,Buffalo,2023-07-18,IT,Software Developer,Bachelor,90502,Good,No,1973-08-06,
00-83670115,Michael,Good,Female,New York,Buffalo,2024-07-26,Marketing,SEO Specialist,Bachelor,57302,Satisfactory,No,1988-11-26,
00-85165988,Janet,Wilson,Male,North Carolina,Greensboro,2023-06-25,Operations,Logistics Coordinator,Bachelor,65175,Good,No,1972-10-13,
00-47877483,Hannah,Thomas,Male,Michigan,Detroit,2023-09-24,Operations,Logistics Coordinator,Bachelor,67379,Satisfactory,Yes,1969-08-07,
00-89210454,Tonya,Terrell,Female,New York,Buffalo,2019-10-11,Sales,Sales Representative,Bachelor,72777,Good,No,2001-11-27,
00-61377152,Steven,Miller,Male,New York,Rochester,2019-11-20,Marketing,Content Creator,Bachelor,75275,Needs Improvement,Yes,1981-08-03,
00-38348941,Christopher,Kennedy,Male,Pennsylvania,Pittsburgh,2022-09-27,Operations,Operations Manager,Master,87146,Good,No,1983-07-03,
00-35263378,Susan,Miller,Female,Michigan,Detroit,2020-08-19,Operations,Logistics Coordinator,Bachelor,54141,Satisfactory,No,1995-09-10,
00-66000400,Lauren,Edwards,Female,New York,Buffalo,2017-01-20,Customer Service,Customer Service Representative,High School,53414,Good,No,1987-01-29,
00-28022414,Matthew,Osborne,Female,New York,Rochester,2015-06-20,Marketing,Marketing Coordinator,Bachelor,62803,Good,No,1962-12-03,
00-29326800,William,Harrison,Female,New York,Rochester,2022-09-25,Sales,Sales Representative,Bachelor,57885,Good,No,1980-07-04,
00-68617594,Robert,Yu,Female,New York,Buffalo,2024-10-18,Operations,Logistics Coordinator,Bachelor,64185,Excellent,Yes,1990-11-26,
00-28417392,Keith,Johnson,Male,New York,Rochester,2021-12-02,Sales,Sales Consultant,Master,74574,Satisfactory,No,1982-10-06,
00-71207129,Kara,Acosta,Female,Virginia,Richmond,2023-07-25,Sales,Sales Consultant,PhD,86001,Good,No,1989-06-16,
00-67137046,Bryan,Kennedy,Female,New York,New York City,2021-03-03,Operations,Operations Analyst,Bachelor,78557,Satisfactory,No,1984-05-04,
00-66925051,Brett,Mooney,Male,Michigan,Warren,2020-10-22,Sales,Sales Representative,Bachelor,82525,Satisfactory,No,2000-10-22,
00-57688529,Claudia,Mitchell,Female,New York,Rochester,2017-01-31,Customer Service,Help Desk Technician,Bachelor,74325,Good,No,1976-03-13,
00-10997236,William,York,Male,New York,Buffalo,2020-04-11,Customer Service,Customer Service Representative,High School,61780,Satisfactory,No,1989-04-17,
00-77340900,David,Campbell,Female,Michigan,Detroit,2017-11-09,Customer Service,Support Specialist,High School,61551,Good,No,1988-02-19,
00-59253883,Alexis,Rodriguez,Female,New York,Rochester,2015-03-05,Finance,Financial Analyst,Bachelor,71684,Good,No,1989-11-20,
00-74863150,Brittany,Hernandez,Female,New York,Rochester,2022-06-12,Customer Service,Customer Service Representative,High School,62727,Good,Yes,1984-12-08,
00-74630252,Lindsey,Green,Female,New York,New York City,2024-09-12,Operations,Operations Manager,Master,110017,Satisfactory,Yes,1980-11-16,
00-80653292,Todd,Lloyd,Female,New York,New York City,2024-11-10,Operations,Logistics Coordinator,Bachelor,59739,Satisfactory,No,1992-06-15,
00-79383794,Matthew,Miller,Female,New York,Rochester,2016-02-22,IT,IT Support Specialist,High School,54582,Good,Yes,1984-11-29,
00-42914388,Sarah,Moore,Female,New York,New York City,2019-06-30,Marketing,Marketing Coordinator,Bachelor,57505,Excellent,No,2000-07-11,
00-99753695,Victoria,Townsend,Female,New York,New York City,2016-03-27,Sales,Sales Consultant,Bachelor,79877,Good,No,1989-07-09,
00-87796412,Scott,Walsh,Female,New York,Buffalo,2018-03-18,Customer Service,Help Desk Technician,High School,81374,Good,No,1984-08-17,
00-81810948,Jessica,Reed,Male,New York,Rochester,2023-08-22,Finance,Accountant,Bachelor,76960,Satisfactory,No,1983-02-23,
00-78808477,Karla,Wilson,Male,New York,New York City,2023-03-03,Sales,Sales Consultant,Master,80111,Good,Yes,1988-07-17,
00-54495054,Raymond,Turner,Male,North Carolina,Raleigh,2019-09-29,Sales,Sales Specialist,PhD,68706,Needs Improvement,Yes,1989-10-31,
00-32482565,Karen,Patel,Male,New York,Rochester,2015-05-19,IT,IT Support Specialist,High School,57679,Good,No,2003-04-27,
00-50811697,Janice,Wells,Male,New York,New York City,2022-02-22,Operations,Inventory Specialist,High School,59657,Good,No,2004-01-19,
00-18243352,Monica,Smith,Male,Pennsylvania,Allentown,2021-12-04,Operations,Logistics Coordinator,Bachelor,63201,Satisfactory,No,1962-04-05,
00-86887967,Shane,Gregory,Female,Michigan,Warren,2016-12-17,Operations,Logistics Coordinator,Bachelor,56142,Good,No,1996-06-03,
00-93794410,Felicia,Williams,Male,New York,Buffalo,2015-12-01,IT,Software Developer,Bachelor,114707,Good,No,1977-10-25,
00-27021671,Dana,Blanchard,Female,New York,New York City,2020-06-06,Sales,Sales Specialist,Master,67880,Good,No,1987-03-31,
00-27789051,Samantha,Garrison,Male,New York,Buffalo,2021-05-02,Customer Service,Customer Service Representative,High School,57829,Good,No,1973-01-09,
00-44488013,Joseph,Garcia,Female,New York,Buffalo,2015-08-27,Finance,Accounts Payable Specialist,Bachelor,54925,Good,No,1993-09-05,
00-33436273,Peter,Mejia,Female,Ohio,Cleveland,2024-09-30,Operations,Logistics Coordinator,Bachelor,63596,Needs Improvement,No,1977-02-23,
00-98470372,Jessica,Chapman,Male,New York,Buffalo,2019-03-12,Operations,Logistics Coordinator,Bachelor,65637,Good,No,1976-09-06,
00-41701674,Matthew,Vaughn,Female,New York,Buffalo,2019-03-07,HR,HR Coordinator,Master,67183,Good,No,1975-01-29,
00-14441335,Amy,Chambers,Female,Michigan,Detroit,2018-10-30,Sales,Sales Representative,Bachelor,53675,Satisfactory,Yes,1994-10-27,
00-89932574,Alexander,Davis,Male,Florida,Orlando,2024-02-07,Operations,Logistics Coordinator,Bachelor,67357,Needs Improvement,No,1973-12-24,
00-76565050,Sean,Robinson,Male,New York,Rochester,2022-04-14,Finance,Accounts Payable Specialist,Bachelor,71060,Good,No,1972-03-08,
00-61427803,James,Johnson,Male,Michigan,Grand Rapids,2017-02-03,Customer Service,Customer Service Representative,High School,58945,Excellent,Yes,1984-02-25,
00-95573823,Sheena,Douglas,Male,New York,New York City,2017-11-01,Finance,Financial Analyst,Bachelor,95759,Good,Yes,2004-06-02,
00-56315279,Stephanie,Little,Female,North Carolina,Greensboro,2016-09-15,Operations,Inventory Specialist,High School,62651,Good,No,1975-04-27,
00-25568500,David,Gates,Female,New York,Rochester,2016-02-17,Customer Service,Help Desk Technician,Bachelor,85802,Satisfactory,No,1967-11-14,
00-73918769,Diana,Yoder,Male,North Carolina,Greensboro,2018-07-26,Customer Service,Help Desk Technician,High School,75795,Satisfactory,No,2005-12-03,
00-81473736,Tammy,Kemp,Female,New York,Rochester,2017-09-11,Sales,Sales Consultant,PhD,101181,Good,No,1961-07-04,
00-62354374,Jon,Owens,Male,New York,Buffalo,2019-12-07,Operations,Inventory Specialist,Bachelor,67615,Satisfactory,No,1992-11-22,
00-68349054,Danielle,Livingston,Female,Michigan,Detroit,2015-04-11,Sales,Sales Specialist,Master,92628,Needs Improvement,No,1986-09-30,
00-52371009,Ronald,Berger,Male,New York,New York City,2024-10-08,Sales,Sales Consultant,PhD,92443,Satisfactory,No,1966-08-06,
00-23068017,Marcus,Martin,Female,Michigan,Grand Rapids,2024-01-28,Finance,Financial Analyst,Master,71910,Satisfactory,No,1984-07-23,
00-67953319,Kimberly,Reyes,Female,New York,Buffalo,2021-05-02,Operations,Inventory Specialist,Bachelor,53709,Excellent,No,1990-12-23,
00-46586490,Brian,Sosa,Female,Florida,Miami,2018-04-07,Sales,Sales Representative,Bachelor,74803,Good,No,1972-06-25,
00-23190487,Scott,Vasquez,Male,New York,Rochester,2017-12-05,Operations,Inventory Specialist,High School,62838,Good,No,1987-09-21,
00-71888947,Chelsey,White,Male,New York,Buffalo,2023-06-29,Operations,Operations Analyst,Master,61210,Good,Yes,1964-11-05,
00-89017236,Douglas,Mack,Male,New York,New York City,2023-03-21,IT,IT Support Specialist,Bachelor,63510,Good,No,1978-09-18,
00-34148004,Dawn,Gaines,Male,New York,Rochester,2018-09-18,Customer Service,Customer Service Representative,High School,57689,Good,No,1997-03-14,
00-11137651,Dakota,Jones,Male,New York,Rochester,2023-07-27,Sales,Sales Representative,Bachelor,63897,Good,No,1981-03-27,
00-23112905,John,Griffin,Female,New York,Buffalo,2020-11-23,IT,System Administrator,Master,72284,Good,No,1986-01-29,
00-57179735,Eduardo,Bowman,Male,New York,Rochester,2017-12-06,Finance,Financial Analyst,Bachelor,112039,Good,Yes,1977-02-18,
00-35914696,Elizabeth,Adams,Male,New York,Buffalo,2015-09-12,IT,IT Support Specialist,High School,57701,Needs Improvement,No,1991-03-10,
00-17634560,Rebecca,Andrews,Female,New York,New York City,2024-07-07,Operations,Logistics Coordinator,Bachelor,54723,Satisfactory,Yes,1998-01-09,
00-39101720,Shelby,Henry,Male,Michigan,Detroit,2024-06-08,HR,HR Coordinator,Master,64490,Excellent,No,1982-08-05,
00-26103055,Megan,Norman,Female,New York,Rochester,2016-10-13,Customer Service,Support Specialist,Bachelor,57402,Excellent,Yes,1989-06-26,
00-60460287,Amber,Smith,Male,Pennsylvania,Philadelphia,2022-12-14,Marketing,SEO Specialist,High School,83141,Good,Yes,1992-07-09,
00-34799223,Lisa,Olson,Female,Illinois,Chicago,2023-07-26,Sales,Sales Specialist,PhD,65898,Excellent,No,1978-03-23,
00-44002147,Savannah,Howard,Female,New York,Buffalo,2017-09-06,Operations,Logistics Coordinator,Bachelor,58986,Satisfactory,No,1983-05-10,
00-95735668,Richard,Chen,Male,Virginia,Richmond,2019-12-16,Sales,Sales Specialist,PhD,58380,Good,No,1971-10-10,
00-67308741,Christopher,Nichols,Female,Michigan,Grand Rapids,2022-12-16,Sales,Sales Representative,Bachelor,70216,Satisfactory,No,1972-10-03,
00-53406567,Christopher,Stevens,Male,New York,New York City,2017-10-07,Marketing,SEO Specialist,Bachelor,73168,Good,Yes,1976-12-15,
00-18373492,Deborah,Thompson,Male,New York,Rochester,2018-01-15,Sales,Sales Specialist,Bachelor,75570,Good,No,1998-03-25,
00-44660198,Patrick,Lee,Female,New York,Buffalo,2024-09-10,Operations,Logistics Coordinator,Bachelor,59907,Needs Improvement,Yes,2002-07-19,
00-69132953,Peggy,Mccoy,Male,New York,Buffalo,2016-05-11,IT,Software Developer,Bachelor,109022,Satisfactory,No,1992-01-22,
00-62698503,Christopher,Chen,Female,New York,Buffalo,2017-09-25,Operations,Logistics Coordinator,Bachelor,55755,Satisfactory,No,1967-08-22,
00-29310253,Donald,Lee,Male,New York,New York City,2020-09-19,Operations,Logistics Coordinator,Bachelor,59855,Excellent,No,2000-11-03,
00-92405160,Brittany,Burns,Male,New York,New York City,2021-01-23,Finance,Accountant,Bachelor,85958,Satisfactory,Yes,1999-10-25,
00-44761889,Amber,Parker,Male,New York,Buffalo,2016-07-13,IT,Software Developer,Bachelor,99173,Good,No,1986-09-12,
00-86684568,Mary,Cole,Female,Florida,Miami,2022-12-29,Sales,Sales Specialist,Master,78515,Good,No,1970-06-06,
00-76800348,Benjamin,Brown,Male,New York,Buffalo,2017-10-14,Operations,Logistics Coordinator,Bachelor,59954,Good,Yes,1977-08-27,
00-15078212,Brad,Wilson,Female,New York,New York City,2022-10-21,Customer Service,Customer Service Representative,Bachelor,63765,Satisfactory,No,1985-09-08,
00-54269149,Elizabeth,Ellis,Female,New York,Rochester,2023-09-04,Operations,Logistics Coordinator,Bachelor,65515,Satisfactory,No,1987-10-07,
00-79173535,Morgan,Hernandez,Male,New York,Buffalo,2022-07-30,Customer Service,Support Specialist,High School,54788,Excellent,No,1978-02-27,
00-68526669,Sandy,Johnson,Male,New York,Buffalo,2019-02-21,Finance,Accountant,Bachelor,85579,Good,No,1989-10-26,
00-19408620,Desiree,Ruiz,Female,New York,Buffalo,2020-12-01,Sales,Sales Specialist,Master,80181,Good,No,1981-10-02,
00-74701849,Brandon,Haynes,Male,New York,Rochester,2016-02-17,Sales,Sales Specialist,PhD,83319,Good,No,1970-11-30,
00-54753520,Gerald,Williams,Female,New York,New York City,2022-04-22,Customer Service,Help Desk Technician,High School,73215,Good,No,1996-04-27,
00-94862181,Laura,Bryant,Female,New York,New York City,2024-03-03,Marketing,SEO Specialist,High School,63493,Good,No,1977-06-15,
00-59037166,Brittany,Meyers,Female,New York,New York City,2020-02-08,Sales,Sales Representative,Bachelor,67328,Satisfactory,No,1993-04-09,
00-71691749,Tyler,Lloyd,Female,Ohio,Cleveland,2022-03-22,Operations,Inventory Specialist,High School,59405,Good,No,1980-05-08,
